artist_id,track_id,trend,ma,ma1,std
134,127,33,75.0,98.5,33.23401871576773
134,127,34,121.0,98.0,32.526911934581186
134,127,35,2.0,61.5,84.14570696119915
134,127,36,0.0,1.0,1.4142135623730951
134,127,37,0.0,0.0,0.0
134,127,38,0.0,0.0,0.0
134,127,39,0.0,0.0,0.0
134,127,40,0.0,0.0,0.0
134,127,41,0.0,0.0,0.0
134,127,42,0.0,0.0,0.0
134,127,43,0.0,0.0,0.0
134,127,44,0.0,0.0,0.0
134,127,45,0.0,0.0,0.0
134,127,46,0.0,0.0,0.0
134,127,47,0.0,0.0,0.0
134,127,48,0.0,0.0,0.0
134,127,49,0.0,0.0,0.0
134,127,50,0.0,0.0,0.0
134,127,51,0.0,0.0,0.0
134,127,52,0.0,0.0,0.0
134,127,53,0.0,0.0,0.0
134,127,54,0.0,0.0,0.0
134,127,55,0.0,0.0,0.0
134,127,56,0.0,0.0,0.0
134,127,57,0.0,0.0,0.0
134,127,58,0.0,0.0,0.0
134,127,59,0.0,0.0,0.0
134,127,60,0.0,0.0,0.0
134,127,61,0.0,0.0,0.0
134,127,62,0.0,0.0,0.0
134,127,63,0.0,0.0,0.0
134,127,64,0.0,0.0,0.0
134,127,65,0.0,0.0,0.0
134,127,66,0.0,0.0,0.0
134,127,67,0.0,0.0,0.0
134,127,68,0.0,0.0,0.0
134,127,69,0.0,0.0,0.0
134,127,70,0.0,0.0,0.0
134,127,71,0.0,0.0,0.0
134,127,72,0.0,0.0,0.0
134,127,73,0.0,0.0,0.0
134,127,74,0.0,0.0,0.0
134,127,75,0.0,0.0,0.0
134,127,76,0.0,0.0,0.0
134,127,77,0.0,0.0,0.0
134,127,78,0.0,0.0,0.0
134,127,79,0.0,0.0,0.0
134,127,80,0.0,0.0,0.0
134,127,81,0.0,0.0,0.0
134,127,82,0.0,0.0,0.0
101,129,1,0.0,0.0,0.0
101,129,2,0.0,0.0,0.0
101,129,3,0.0,0.0,0.0
101,129,4,0.0,0.0,0.0
101,129,5,0.0,0.0,0.0
101,129,6,0.0,0.0,0.0
101,129,7,0.0,0.0,0.0
101,129,8,0.0,0.0,0.0
101,129,9,0.0,0.0,0.0
101,129,10,0.0,0.0,0.0
101,129,11,0.0,0.0,0.0
101,129,12,0.0,0.0,0.0
101,129,13,0.0,0.0,0.0
101,129,14,0.0,0.0,0.0
101,129,15,0.0,0.0,0.0
101,129,16,0.0,0.0,0.0
101,129,17,0.0,0.0,0.0
101,129,18,0.0,0.0,0.0
101,129,19,0.0,0.0,0.0
101,129,20,0.0,0.0,0.0
101,129,21,0.0,0.0,0.0
101,129,22,0.0,0.0,0.0
101,129,23,0.0,0.0,0.0
101,129,24,0.0,0.0,0.0
101,129,25,0.0,0.0,0.0
101,129,26,0.0,0.0,0.0
101,129,27,0.0,0.0,0.0
101,129,28,0.0,0.0,0.0
101,129,29,0.0,0.0,0.0
101,129,30,0.0,0.0,0.0
101,129,31,0.0,0.0,0.0
101,129,32,0.0,0.0,0.0
101,129,33,0.0,0.0,0.0
101,129,34,0.0,0.0,0.0
101,129,35,0.0,0.0,0.0
101,129,36,0.0,0.0,0.0
101,129,37,0.0,0.0,0.0
101,129,38,0.0,0.0,0.0
101,129,39,0.0,0.0,0.0
101,129,40,0.0,0.0,0.0
101,129,41,0.0,0.0,0.0
101,129,42,0.0,0.0,0.0
101,129,43,0.0,0.0,0.0
101,129,44,0.0,0.0,0.0
101,129,45,0.0,0.0,0.0
101,129,46,0.0,0.0,0.0
101,129,47,0.0,0.0,0.0
101,129,48,0.0,0.0,0.0
101,129,49,0.0,0.0,0.0
101,129,50,0.0,0.0,0.0
101,129,51,0.0,0.0,0.0
101,129,52,0.0,0.0,0.0
101,129,53,0.0,0.0,0.0
101,129,54,0.0,0.0,0.0
101,129,55,0.0,0.0,0.0
101,129,56,0.0,0.0,0.0
101,129,57,0.0,0.0,0.0
101,129,58,0.0,0.0,0.0
101,129,59,0.0,0.0,0.0
101,129,60,0.0,0.0,0.0
101,129,61,0.0,0.0,0.0
101,129,62,0.0,0.0,0.0
101,129,63,0.0,0.0,0.0
101,129,64,0.0,0.0,0.0
101,129,65,0.0,0.0,0.0
101,129,66,0.0,0.0,0.0
101,129,67,0.0,0.0,0.0
101,129,68,0.0,0.0,0.0
101,129,69,0.0,0.0,0.0
101,129,70,0.0,0.0,0.0
101,129,71,0.0,0.0,0.0
101,129,72,0.0,0.0,0.0
101,129,73,0.0,0.0,0.0
101,129,74,0.0,0.0,0.0
101,129,75,0.0,0.0,0.0
101,129,76,0.0,0.0,0.0
101,129,77,0.0,0.0,0.0
101,129,78,0.0,0.0,0.0
101,129,79,0.0,0.0,0.0
101,129,80,0.0,0.0,0.0
101,129,81,0.0,0.0,0.0
101,129,82,0.0,0.0,0.0
101,130,1,0.0,0.0,0.0
101,130,2,0.0,0.0,0.0
101,130,3,0.0,0.0,0.0
101,130,4,0.0,0.0,0.0
101,130,5,0.0,0.0,0.0
101,130,6,0.0,0.0,0.0
101,130,7,0.0,0.0,0.0
101,130,8,0.0,0.0,0.0
101,130,9,0.0,0.0,0.0
101,130,10,0.0,0.0,0.0
101,130,11,0.0,0.0,0.0
101,130,12,0.0,0.0,0.0
101,130,13,0.0,0.0,0.0
101,130,14,0.0,0.0,0.0
101,130,15,0.0,0.0,0.0
101,130,16,0.0,0.0,0.0
101,130,17,0.0,0.0,0.0
101,130,18,0.0,0.0,0.0
101,130,19,0.0,0.0,0.0
101,130,20,0.0,0.0,0.0
101,130,21,0.0,0.0,0.0
101,130,22,0.0,0.0,0.0
101,130,23,0.0,0.0,0.0
101,130,24,0.0,0.0,0.0
101,130,25,0.0,0.0,0.0
101,130,26,0.0,0.0,0.0
101,130,27,0.0,0.0,0.0
101,130,28,0.0,0.0,0.0
101,130,29,0.0,0.0,0.0
101,130,30,0.0,0.0,0.0
101,130,31,0.0,0.0,0.0
101,130,32,0.0,0.0,0.0
101,130,33,0.0,0.0,0.0
101,130,34,0.0,0.0,0.0
101,130,35,0.0,0.0,0.0
101,130,36,0.0,0.0,0.0
101,130,37,0.0,0.0,0.0
101,130,38,0.0,0.0,0.0
101,130,39,0.0,0.0,0.0
101,130,40,0.0,0.0,0.0
101,130,41,0.0,0.0,0.0
101,130,42,0.0,0.0,0.0
101,130,43,0.0,0.0,0.0
101,130,44,0.0,0.0,0.0
101,130,45,0.0,0.0,0.0
101,130,46,0.0,0.0,0.0
101,130,47,0.0,0.0,0.0
101,130,48,0.0,0.0,0.0
101,130,49,0.0,0.0,0.0
101,130,50,0.0,0.0,0.0
101,130,51,0.0,0.0,0.0
101,130,52,0.0,0.0,0.0
101,130,53,0.0,0.0,0.0
101,130,54,0.0,0.0,0.0
101,130,55,0.0,0.0,0.0
101,130,56,0.0,0.0,0.0
101,130,57,0.0,0.0,0.0
101,130,58,0.0,0.0,0.0
101,130,59,0.0,0.0,0.0
101,130,60,0.0,0.0,0.0
101,130,61,0.0,0.0,0.0
101,130,62,0.0,0.0,0.0
101,130,63,0.0,0.0,0.0
101,130,64,0.0,0.0,0.0
101,130,65,0.0,0.0,0.0
101,130,66,0.0,0.0,0.0
101,130,67,0.0,0.0,0.0
101,130,68,0.0,0.0,0.0
101,130,69,0.0,0.0,0.0
101,130,70,0.0,0.0,0.0
101,130,71,0.0,0.0,0.0
101,130,72,0.0,0.0,0.0
101,130,73,0.0,0.0,0.0
101,130,74,0.0,0.0,0.0
101,130,75,0.0,0.0,0.0
101,130,76,0.0,0.0,0.0
135,133,1,0.0,0.0,0.0
135,133,2,0.0,0.0,0.0
135,133,3,0.0,0.0,0.0
135,133,4,0.0,0.0,0.0
135,133,5,0.0,0.0,0.0
135,133,6,0.0,0.0,0.0
135,133,7,0.0,0.0,0.0
135,133,8,0.0,0.0,0.0
135,133,9,0.0,0.0,0.0
135,133,10,234.0,117.0,165.46298679765212
135,133,11,63.0,148.5,120.91525958289962
135,133,12,358.0,210.5,208.59650045003153
135,133,13,137.0,247.5,156.27059864222701
135,133,14,257.0,197.0,84.8528137423857
135,133,15,563.0,410.0,216.37467504308356
135,133,16,151.0,357.0,291.3279938488576
135,133,17,47.0,99.0,73.53910524340094
135,133,18,107.0,77.0,42.42640687119285
135,133,19,87.0,97.0,14.142135623730951
135,133,20,26.0,56.5,43.1335136523794
135,133,21,48.0,37.0,15.556349186104045
135,133,22,105.0,76.5,40.30508652763321
135,133,23,69.0,87.0,25.45584412271571
135,133,24,44.0,56.5,17.67766952966369
135,133,25,56.0,50.0,8.48528137423857
135,133,26,8.0,32.0,33.94112549695428
135,133,27,0.0,4.0,5.656854249492381
135,133,28,0.0,0.0,0.0
135,133,29,0.0,0.0,0.0
135,133,30,0.0,0.0,0.0
135,133,31,0.0,0.0,0.0
135,133,32,0.0,0.0,0.0
135,133,33,0.0,0.0,0.0
135,133,34,0.0,0.0,0.0
135,133,35,0.0,0.0,0.0
135,133,36,0.0,0.0,0.0
135,133,37,0.0,0.0,0.0
135,133,38,0.0,0.0,0.0
135,133,39,0.0,0.0,0.0
135,133,40,0.0,0.0,0.0
135,133,41,0.0,0.0,0.0
135,133,42,0.0,0.0,0.0
135,133,43,0.0,0.0,0.0
135,133,44,0.0,0.0,0.0
135,133,45,0.0,0.0,0.0
135,133,46,0.0,0.0,0.0
135,133,47,0.0,0.0,0.0
135,133,48,0.0,0.0,0.0
135,133,49,0.0,0.0,0.0
135,133,50,0.0,0.0,0.0
135,133,51,0.0,0.0,0.0
135,133,52,0.0,0.0,0.0
135,133,53,0.0,0.0,0.0
135,133,54,0.0,0.0,0.0
135,133,55,0.0,0.0,0.0
135,133,56,0.0,0.0,0.0
135,133,57,0.0,0.0,0.0
135,133,58,0.0,0.0,0.0
135,133,59,0.0,0.0,0.0
135,133,60,0.0,0.0,0.0
135,133,61,0.0,0.0,0.0
135,133,62,0.0,0.0,0.0
135,133,63,0.0,0.0,0.0
135,133,64,0.0,0.0,0.0
135,133,65,0.0,0.0,0.0
135,133,66,0.0,0.0,0.0
135,133,67,0.0,0.0,0.0
135,133,68,0.0,0.0,0.0
135,133,69,0.0,0.0,0.0
135,133,70,0.0,0.0,0.0
135,133,71,0.0,0.0,0.0
135,133,72,0.0,0.0,0.0
135,133,73,0.0,0.0,0.0
135,134,1,0.0,0.0,0.0
135,134,2,0.0,0.0,0.0
135,134,3,3957.0,1978.5,2798.0215331551685
135,134,4,2845.0,3401.0,786.3027406794408
135,134,5,3574.0,3209.5,515.4808434849931
135,134,6,6322.0,4948.0,1943.1294347006326
135,134,7,3011.0,4666.5,2341.230552508659
135,134,8,7745.0,5378.0,3347.443502137116
135,134,9,3669.0,5707.0,2882.167240116368
135,134,10,2115.0,2892.0,1098.8439379638949
135,134,11,1374.0,1744.5,523.9661248592317
135,134,12,915.0,1144.5,324.5620125646253
135,134,13,1514.0,1214.5,423.556961930742
135,134,14,1051.0,1282.5,327.3904396893715
135,134,15,1677.0,1364.0,442.64884502277874
135,134,16,1319.0,1498.0,253.144227664784
135,134,17,610.0,964.5,501.3387078612622
135,134,18,540.0,575.0,49.49747468305833
135,134,19,0.0,270.0,381.8376618407357
135,134,20,0.0,0.0,0.0
135,134,21,0.0,0.0,0.0
135,134,22,0.0,0.0,0.0
135,134,23,0.0,0.0,0.0
135,134,24,0.0,0.0,0.0
135,134,25,0.0,0.0,0.0
135,134,26,0.0,0.0,0.0
135,134,27,0.0,0.0,0.0
135,134,28,0.0,0.0,0.0
135,134,29,0.0,0.0,0.0
135,134,30,0.0,0.0,0.0
135,134,31,0.0,0.0,0.0
135,134,32,0.0,0.0,0.0
135,134,33,0.0,0.0,0.0
135,134,34,0.0,0.0,0.0
135,134,35,0.0,0.0,0.0
135,134,36,0.0,0.0,0.0
135,134,37,0.0,0.0,0.0
135,134,38,0.0,0.0,0.0
135,134,39,0.0,0.0,0.0
135,134,40,0.0,0.0,0.0
135,134,41,0.0,0.0,0.0
135,134,42,0.0,0.0,0.0
135,134,43,0.0,0.0,0.0
135,134,44,0.0,0.0,0.0
135,134,45,0.0,0.0,0.0
135,134,46,0.0,0.0,0.0
135,134,47,0.0,0.0,0.0
135,134,48,0.0,0.0,0.0
135,134,49,0.0,0.0,0.0
135,134,50,0.0,0.0,0.0
135,134,51,0.0,0.0,0.0
135,134,52,0.0,0.0,0.0
135,134,53,0.0,0.0,0.0
135,134,54,0.0,0.0,0.0
135,134,55,0.0,0.0,0.0
135,134,56,0.0,0.0,0.0
135,134,57,0.0,0.0,0.0
135,134,58,0.0,0.0,0.0
135,134,59,0.0,0.0,0.0
135,134,60,0.0,0.0,0.0
135,134,61,0.0,0.0,0.0
135,134,62,0.0,0.0,0.0
135,134,63,0.0,0.0,0.0
135,134,64,0.0,0.0,0.0
135,134,65,0.0,0.0,0.0
135,135,1,0.0,0.0,0.0
135,135,2,0.0,0.0,0.0
135,135,3,0.0,0.0,0.0
135,135,4,0.0,0.0,0.0
135,135,5,0.0,0.0,0.0
135,135,6,0.0,0.0,0.0
135,135,7,0.0,0.0,0.0
135,135,8,0.0,0.0,0.0
135,135,9,0.0,0.0,0.0
135,135,10,0.0,0.0,0.0
135,135,11,0.0,0.0,0.0
135,135,12,0.0,0.0,0.0
135,135,13,0.0,0.0,0.0
135,135,14,155.0,77.5,109.60155108391487
135,135,15,155.0,155.0,0.0
135,135,16,171.0,163.0,11.313708498984761
135,135,17,73.0,122.0,69.29646455628166
135,135,18,40.0,56.5,23.33452377915607
135,135,19,29.0,34.5,7.7781745930520225
135,135,20,27.0,28.0,1.4142135623730951
135,135,21,17.0,22.0,7.0710678118654755
135,135,22,18.0,17.5,0.7071067811865476
135,135,23,53.0,35.5,24.748737341529164
135,135,24,84.0,68.5,21.920310216782973
135,135,25,29.0,56.5,38.890872965260115
135,135,26,13.0,21.0,11.313708498984761
135,135,27,0.0,6.5,9.192388155425117
135,135,28,0.0,0.0,0.0
135,135,29,0.0,0.0,0.0
135,135,30,0.0,0.0,0.0
135,135,31,0.0,0.0,0.0
135,135,32,0.0,0.0,0.0
135,135,33,0.0,0.0,0.0
135,135,34,0.0,0.0,0.0
135,135,35,0.0,0.0,0.0
135,135,36,0.0,0.0,0.0
135,135,37,0.0,0.0,0.0
135,135,38,0.0,0.0,0.0
135,135,39,0.0,0.0,0.0
135,135,40,0.0,0.0,0.0
135,135,41,0.0,0.0,0.0
135,135,42,0.0,0.0,0.0
135,135,43,0.0,0.0,0.0
135,135,44,0.0,0.0,0.0
135,135,45,0.0,0.0,0.0
135,135,46,0.0,0.0,0.0
135,135,47,0.0,0.0,0.0
135,135,48,0.0,0.0,0.0
135,135,49,0.0,0.0,0.0
135,135,50,0.0,0.0,0.0
135,135,51,0.0,0.0,0.0
135,135,52,0.0,0.0,0.0
135,135,53,0.0,0.0,0.0
135,135,54,0.0,0.0,0.0
135,135,55,0.0,0.0,0.0
135,135,56,0.0,0.0,0.0
135,135,57,0.0,0.0,0.0
135,135,58,0.0,0.0,0.0
135,135,59,0.0,0.0,0.0
135,135,60,0.0,0.0,0.0
135,135,61,0.0,0.0,0.0
135,135,62,0.0,0.0,0.0
135,135,63,0.0,0.0,0.0
135,135,64,0.0,0.0,0.0
135,135,65,0.0,0.0,0.0
135,135,66,0.0,0.0,0.0
135,135,67,0.0,0.0,0.0
135,135,68,0.0,0.0,0.0
135,135,69,0.0,0.0,0.0
135,135,70,0.0,0.0,0.0
135,135,71,0.0,0.0,0.0
135,135,72,0.0,0.0,0.0
135,135,73,0.0,0.0,0.0
125,136,1,0.0,0.0,0.0
125,136,2,0.0,0.0,0.0
125,136,3,0.0,0.0,0.0
125,136,4,0.0,0.0,0.0
125,136,5,0.0,0.0,0.0
125,136,6,0.0,0.0,0.0
125,136,7,898.0,449.0,634.9818895055197
125,136,8,1273.0,1085.5,265.1650429449553
125,136,9,1069.0,1171.0,144.2497833620557
125,136,10,784.0,926.5,201.52543263816605
125,136,11,689.0,736.5,67.17514421272202
125,136,12,494.0,591.5,137.88582233137677
125,136,13,329.0,411.5,116.67261889578035
125,136,14,225.0,277.0,73.53910524340094
125,136,15,125.0,175.0,70.71067811865476
125,136,16,105.0,115.0,14.142135623730951
125,136,17,89.0,97.0,11.313708498984761
125,136,18,79.0,84.0,7.0710678118654755
125,136,19,78.0,78.5,0.7071067811865476
125,136,20,55.0,66.5,16.263455967290593
125,136,21,31.0,43.0,16.97056274847714
125,136,22,51.0,41.0,14.142135623730951
125,136,23,6.0,28.5,31.81980515339464
125,136,24,0.0,3.0,4.242640687119285
125,136,25,0.0,0.0,0.0
125,136,26,0.0,0.0,0.0
125,136,27,0.0,0.0,0.0
125,136,28,0.0,0.0,0.0
125,136,29,0.0,0.0,0.0
125,136,30,0.0,0.0,0.0
125,136,31,0.0,0.0,0.0
125,136,32,0.0,0.0,0.0
125,136,33,0.0,0.0,0.0
125,136,34,0.0,0.0,0.0
125,136,35,0.0,0.0,0.0
125,136,36,0.0,0.0,0.0
125,136,37,0.0,0.0,0.0
125,136,38,0.0,0.0,0.0
125,136,39,0.0,0.0,0.0
125,136,40,0.0,0.0,0.0
125,136,41,0.0,0.0,0.0
125,136,42,0.0,0.0,0.0
125,136,43,0.0,0.0,0.0
125,136,44,0.0,0.0,0.0
125,136,45,0.0,0.0,0.0
125,136,46,0.0,0.0,0.0
125,136,47,0.0,0.0,0.0
125,136,48,0.0,0.0,0.0
125,136,49,0.0,0.0,0.0
125,136,50,0.0,0.0,0.0
125,136,51,0.0,0.0,0.0
125,136,52,0.0,0.0,0.0
125,136,53,0.0,0.0,0.0
125,136,54,0.0,0.0,0.0
125,136,55,0.0,0.0,0.0
125,136,56,0.0,0.0,0.0
125,136,57,0.0,0.0,0.0
125,136,58,0.0,0.0,0.0
125,136,59,0.0,0.0,0.0
125,136,60,0.0,0.0,0.0
125,136,61,0.0,0.0,0.0
125,136,62,0.0,0.0,0.0
125,136,63,0.0,0.0,0.0
125,136,64,0.0,0.0,0.0
125,136,65,0.0,0.0,0.0
125,136,66,0.0,0.0,0.0
125,136,67,0.0,0.0,0.0
125,136,68,0.0,0.0,0.0
125,136,69,0.0,0.0,0.0
125,136,70,0.0,0.0,0.0
125,137,1,0.0,0.0,0.0
125,137,2,0.0,0.0,0.0
125,137,3,0.0,0.0,0.0
125,137,4,0.0,0.0,0.0
125,137,5,0.0,0.0,0.0
125,137,6,0.0,0.0,0.0
125,137,7,0.0,0.0,0.0
125,137,8,0.0,0.0,0.0
125,137,9,0.0,0.0,0.0
125,137,10,0.0,0.0,0.0
125,137,11,0.0,0.0,0.0
125,137,12,0.0,0.0,0.0
125,137,13,30.0,15.0,21.213203435596427
125,137,14,242.0,136.0,149.90663761154806
125,137,15,265.0,253.5,16.263455967290593
125,137,16,122.0,193.5,101.1162697096763
125,137,17,115.0,118.5,4.949747468305833
125,137,18,97.0,106.0,12.727922061357855
125,137,19,67.0,82.0,21.213203435596427
125,137,20,55.0,61.0,8.48528137423857
125,137,21,55.0,55.0,0.0
125,137,22,57.0,56.0,1.4142135623730951
125,137,23,79.0,68.0,15.556349186104045
125,137,24,41.0,60.0,26.870057685088806
125,137,25,41.0,41.0,0.0
125,137,26,37.0,39.0,2.8284271247461903
125,137,27,0.0,18.5,26.16295090390226
125,137,28,0.0,0.0,0.0
125,137,29,0.0,0.0,0.0
125,137,30,0.0,0.0,0.0
125,137,31,0.0,0.0,0.0
125,137,32,0.0,0.0,0.0
125,137,33,0.0,0.0,0.0
125,137,34,0.0,0.0,0.0
125,137,35,0.0,0.0,0.0
125,137,36,0.0,0.0,0.0
125,137,37,0.0,0.0,0.0
125,137,38,0.0,0.0,0.0
125,137,39,0.0,0.0,0.0
125,137,40,0.0,0.0,0.0
125,137,41,0.0,0.0,0.0
125,137,42,0.0,0.0,0.0
125,137,43,0.0,0.0,0.0
125,137,44,0.0,0.0,0.0
125,137,45,0.0,0.0,0.0
125,137,46,0.0,0.0,0.0
125,137,47,0.0,0.0,0.0
125,137,48,0.0,0.0,0.0
125,137,49,0.0,0.0,0.0
125,137,50,0.0,0.0,0.0
125,137,51,0.0,0.0,0.0
125,137,52,0.0,0.0,0.0
125,137,53,0.0,0.0,0.0
125,137,54,0.0,0.0,0.0
125,137,55,0.0,0.0,0.0
125,137,56,0.0,0.0,0.0
125,137,57,0.0,0.0,0.0
125,137,58,0.0,0.0,0.0
125,137,59,0.0,0.0,0.0
125,137,60,0.0,0.0,0.0
125,137,61,0.0,0.0,0.0
125,137,62,0.0,0.0,0.0
125,137,63,0.0,0.0,0.0
125,137,64,0.0,0.0,0.0
125,137,65,0.0,0.0,0.0
125,137,66,0.0,0.0,0.0
125,137,67,0.0,0.0,0.0
125,137,68,0.0,0.0,0.0
125,137,69,0.0,0.0,0.0
125,137,70,0.0,0.0,0.0
125,137,71,0.0,0.0,0.0
125,137,72,0.0,0.0,0.0
125,137,73,0.0,0.0,0.0
136,138,1,0.0,0.0,0.0
136,138,2,0.0,0.0,0.0
136,138,3,0.0,0.0,0.0
136,138,4,0.0,0.0,0.0
136,138,5,0.0,0.0,0.0
136,138,6,0.0,0.0,0.0
136,138,7,0.0,0.0,0.0
136,138,8,0.0,0.0,0.0
136,138,9,0.0,0.0,0.0
136,138,10,0.0,0.0,0.0
136,138,11,0.0,0.0,0.0
136,138,12,53.0,26.5,37.476659402887016
136,138,13,112.0,82.5,41.71930009000631
136,138,14,162.0,137.0,35.35533905932738
136,138,15,256.0,209.0,66.46803743153546
136,138,16,212.0,234.0,31.11269837220809
136,138,17,240.0,226.0,19.79898987322333
136,138,18,191.0,215.5,34.64823227814083
136,138,19,106.0,148.5,60.10407640085654
136,138,20,77.0,91.5,20.506096654409877
136,138,21,92.0,84.5,10.606601717798213
136,138,22,71.0,81.5,14.849242404917497
136,138,23,35.0,53.0,25.45584412271571
136,138,24,32.0,33.5,2.1213203435596424
136,138,25,20.0,26.0,8.48528137423857
136,138,26,19.0,19.5,0.7071067811865476
136,138,27,55.0,37.0,25.45584412271571
136,138,28,9.0,32.0,32.526911934581186
136,138,29,0.0,4.5,6.363961030678928
136,138,30,0.0,0.0,0.0
136,138,31,0.0,0.0,0.0
136,138,32,0.0,0.0,0.0
136,138,33,0.0,0.0,0.0
136,138,34,0.0,0.0,0.0
136,138,35,0.0,0.0,0.0
136,138,36,0.0,0.0,0.0
136,138,37,0.0,0.0,0.0
136,138,38,0.0,0.0,0.0
136,138,39,0.0,0.0,0.0
136,138,40,0.0,0.0,0.0
136,138,41,0.0,0.0,0.0
136,138,42,0.0,0.0,0.0
136,138,43,0.0,0.0,0.0
136,138,44,0.0,0.0,0.0
136,138,45,0.0,0.0,0.0
136,138,46,0.0,0.0,0.0
136,138,47,0.0,0.0,0.0
136,138,48,0.0,0.0,0.0
136,138,49,0.0,0.0,0.0
136,138,50,0.0,0.0,0.0
136,138,51,0.0,0.0,0.0
136,138,52,0.0,0.0,0.0
136,138,53,0.0,0.0,0.0
136,138,54,0.0,0.0,0.0
136,138,55,0.0,0.0,0.0
136,138,56,0.0,0.0,0.0
136,138,57,0.0,0.0,0.0
136,138,58,0.0,0.0,0.0
136,138,59,0.0,0.0,0.0
136,138,60,0.0,0.0,0.0
136,138,61,0.0,0.0,0.0
136,138,62,0.0,0.0,0.0
136,138,63,0.0,0.0,0.0
136,138,64,0.0,0.0,0.0
136,138,65,0.0,0.0,0.0
136,138,66,0.0,0.0,0.0
136,138,67,0.0,0.0,0.0
136,138,68,0.0,0.0,0.0
136,138,69,0.0,0.0,0.0
136,138,70,0.0,0.0,0.0
136,138,71,0.0,0.0,0.0
136,138,72,0.0,0.0,0.0
136,138,73,0.0,0.0,0.0
136,138,74,0.0,0.0,0.0
136,138,75,0.0,0.0,0.0
17,139,1,0.0,0.0,0.0
17,139,2,0.0,0.0,0.0
17,139,3,0.0,0.0,0.0
17,139,4,0.0,0.0,0.0
17,139,5,0.0,0.0,0.0
17,139,6,0.0,0.0,0.0
17,139,7,0.0,0.0,0.0
17,139,8,0.0,0.0,0.0
17,139,9,0.0,0.0,0.0
17,139,10,0.0,0.0,0.0
17,139,11,0.0,0.0,0.0
17,139,12,0.0,0.0,0.0
17,139,13,0.0,0.0,0.0
17,139,14,0.0,0.0,0.0
17,139,15,0.0,0.0,0.0
17,139,16,0.0,0.0,0.0
17,139,17,0.0,0.0,0.0
17,139,18,0.0,0.0,0.0
17,139,19,0.0,0.0,0.0
17,139,20,0.0,0.0,0.0
17,139,21,0.0,0.0,0.0
17,139,22,0.0,0.0,0.0
17,139,23,0.0,0.0,0.0
17,139,24,0.0,0.0,0.0
17,139,25,0.0,0.0,0.0
17,139,26,0.0,0.0,0.0
17,139,27,0.0,0.0,0.0
17,139,28,0.0,0.0,0.0
17,139,29,0.0,0.0,0.0
17,139,30,0.0,0.0,0.0
17,139,31,0.0,0.0,0.0
17,139,32,0.0,0.0,0.0
17,139,33,0.0,0.0,0.0
17,139,34,0.0,0.0,0.0
17,139,35,0.0,0.0,0.0
17,139,36,0.0,0.0,0.0
17,139,37,0.0,0.0,0.0
17,139,38,0.0,0.0,0.0
17,139,39,0.0,0.0,0.0
17,139,40,0.0,0.0,0.0
17,139,41,0.0,0.0,0.0
17,139,42,0.0,0.0,0.0
17,139,43,0.0,0.0,0.0
17,139,44,0.0,0.0,0.0
17,139,45,0.0,0.0,0.0
17,139,46,0.0,0.0,0.0
17,139,47,0.0,0.0,0.0
17,139,48,0.0,0.0,0.0
17,139,49,0.0,0.0,0.0
17,139,50,0.0,0.0,0.0
17,139,51,0.0,0.0,0.0
17,139,52,0.0,0.0,0.0
17,139,53,0.0,0.0,0.0
17,139,54,0.0,0.0,0.0
17,139,55,0.0,0.0,0.0
17,139,56,0.0,0.0,0.0
17,139,57,0.0,0.0,0.0
17,139,58,0.0,0.0,0.0
17,139,59,0.0,0.0,0.0
17,139,60,0.0,0.0,0.0
17,139,61,0.0,0.0,0.0
17,139,62,0.0,0.0,0.0
17,139,63,0.0,0.0,0.0
17,139,64,0.0,0.0,0.0
17,139,65,0.0,0.0,0.0
17,139,66,0.0,0.0,0.0
17,139,67,0.0,0.0,0.0
17,139,68,0.0,0.0,0.0
17,139,69,0.0,0.0,0.0
17,139,70,0.0,0.0,0.0
17,139,71,0.0,0.0,0.0
17,139,72,0.0,0.0,0.0
17,139,73,0.0,0.0,0.0
17,139,74,0.0,0.0,0.0
17,139,75,0.0,0.0,0.0
17,139,76,0.0,0.0,0.0
17,139,77,0.0,0.0,0.0
17,139,78,0.0,0.0,0.0
17,139,79,0.0,0.0,0.0
17,139,80,0.0,0.0,0.0
17,139,81,0.0,0.0,0.0
17,139,82,0.0,0.0,0.0
17,139,83,0.0,0.0,0.0
137,141,1,0.0,0.0,0.0
137,141,2,4734.0,4734.0,0.0
137,141,3,5224.0,4979.0,346.4823227814083
137,141,4,6229.0,5726.5,710.6423150924803
137,141,5,5907.0,6068.0,227.6883835420683
137,141,6,6808.0,6357.5,637.1032098490793
137,141,7,9212.0,8010.0,1699.8847019724603
137,141,8,5999.0,7605.5,2271.934087952377
137,141,9,6082.0,6040.5,58.68986283848344
137,141,10,5072.0,5577.0,714.177848998413
137,141,11,3657.0,4364.5,1000.5560953789648
137,141,12,1874.0,2765.5,1260.7713908556143
137,141,13,1415.0,1644.5,324.5620125646253
137,141,14,2445.0,1930.0,728.3199846221439
137,141,15,2828.0,2636.5,270.82189719444773
137,141,16,1759.0,2293.5,755.8971490884193
137,141,17,1034.0,1396.5,512.652416360247
137,141,18,798.0,916.0,166.87720036002523
137,141,19,591.0,694.5,146.37110370561533
137,141,20,515.0,553.0,53.74011537017761
137,141,21,358.0,436.5,111.01576464628796
137,141,22,370.0,364.0,8.48528137423857
137,141,23,363.0,366.5,4.949747468305833
137,141,24,312.0,337.5,36.062445840513924
